Name,Country,Div Rank,Gender Rank,Overall Rank,Swim,Bike,Run,Finish,Points,Distance,Race_City,Race_Country,Race_Region,Gender,Race_Year,Race_Date,Race_Name,Age_Group
"Yin, Huizhang",CHN,18,76,82,01:19:56,05:39:42,04:01:32,11:18:25,4021,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Lee, Yong-Hyo",KOR,19,82,88,01:09:41,05:53:13,04:05:43,11:20:05,4001,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Choi, Young-Jin",KOR,20,92,99,01:14:42,06:01:35,03:55:39,11:24:22,3950,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Kim, Kwangwon",KOR,21,98,105,01:02:02,05:28:44,04:47:36,11:27:40,3910,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Park, Sung Hyun",KOR,22,104,111,01:27:15,05:45:24,04:02:58,11:30:46,3873,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Hwang, Jun Ha",KOR,23,107,114,01:14:21,05:50:06,04:10:42,11:32:49,3849,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Cho, Jun Hyun",KOR,24,110,117,01:23:44,05:36:53,04:19:59,11:34:17,3831,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Kim, Man-Gon",KOR,25,111,120,01:16:56,05:49:04,04:17:27,11:35:38,3815,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Joung, Sunhoo",KOR,26,117,126,01:32:26,06:02:46,03:49:14,11:37:38,3791,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Tayag, Rene Ricardo",PHL,27,123,133,01:09:04,05:35:27,04:42:38,11:39:29,3769,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Kim, Taebo",KOR,28,125,135,01:19:29,05:33:43,04:33:12,11:40:21,3758,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Kim, Hyun-Jin",KOR,29,126,136,01:15:38,06:08:29,04:02:48,11:40:23,3758,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Ding, Bingning",CHN,30,135,146,01:32:54,05:41:15,04:18:09,11:44:41,3706,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Lee, Kasey",KOR,31,137,148,01:16:41,05:49:25,04:29:05,11:45:42,3694,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Lee, Soohee",KOR,32,144,155,01:25:22,06:00:22,04:02:02,11:48:05,3665,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Seo, Min-Kwan",KOR,33,146,158,01:02:25,06:11:54,04:22:24,11:49:09,3653,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Liu, Tao",CHN,34,155,169,01:22:59,06:06:36,04:13:14,11:53:49,3597,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"An, Hoi-Pal",KOR,35,157,171,01:20:40,05:52:35,04:28:05,11:54:45,3585,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Bihn, Tae-Wook",KOR,36,159,173,01:17:18,06:01:37,04:24:13,11:55:46,3573,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
