Name,Country,Div Rank,Gender Rank,Overall Rank,Swim,Bike,Run,Finish,Points,Distance,Race_City,Race_Country,Race_Region,Gender,Race_Year,Race_Date,Race_Name,Age_Group
"Watterson, Finbarr",IRL,21,100,118,01:11:35,05:36:03,03:52:43,10:49:58,3607,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Condon, Dave",USA,22,107,130,01:21:01,05:43:49,03:36:53,10:55:50,3537,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Eriksen, Stefan",USA,23,115,139,01:07:59,05:58:17,03:38:55,10:57:55,3512,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Huenink, Ryan",NOR,24,130,157,01:03:48,05:39:49,04:09:14,11:04:19,3435,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Jaeger, Ben",USA,25,137,165,01:07:59,05:27:13,04:22:22,11:08:28,3385,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Klimov, Sergei",RUS,26,145,174,01:09:27,05:57:56,03:52:22,11:11:54,3344,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Epping, Zach",USA,27,156,188,00:56:54,05:55:01,04:13:58,11:18:00,3271,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Gourd, Jeremy",USA,28,160,192,01:10:46,05:43:42,04:16:00,11:20:59,3235,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"zavalza, ivan",MEX,29,169,205,01:09:47,05:53:34,04:05:08,11:24:44,3190,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Klein, Patrick",USA,30,170,206,01:32:16,06:17:58,03:15:15,11:25:04,3186,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Hamman, Darren",USA,31,173,209,01:03:57,06:10:28,03:56:04,11:27:14,3160,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Knopp, Tyler",USA,31,173,209,01:14:54,06:01:21,03:59:10,11:27:14,3160,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Inskeep, Jesse",USA,33,182,219,01:09:29,05:43:51,04:23:35,11:30:28,3121,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Baumel, Phillip",USA,34,183,220,01:17:01,05:28:04,04:35:15,11:30:31,3120,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Wheale, Blake",USA,35,189,226,00:54:08,05:27:47,05:01:33,11:31:53,3104,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Salt, Liam",GBR,36,215,260,01:14:44,05:47:53,04:22:54,11:40:09,3005,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Bennehoff, Kyle",USA,37,218,263,01:14:36,05:53:49,04:15:08,11:40:13,3004,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Acaso, Fernando",MEX,38,237,286,01:10:39,05:57:26,04:28:02,11:47:56,2911,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Fazzio, Nicholas",USA,39,241,290,01:12:12,06:18:52,03:59:40,11:48:36,2903,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Lloyd, Jonathan",USA,40,243,292,01:28:57,05:49:22,04:12:37,11:48:58,2899,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Dubovsky, Jason",USA,41,248,304,01:17:04,05:50:43,04:33:48,11:52:27,2857,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Campbell, Adam",USA,42,252,310,01:20:16,05:44:37,04:28:03,11:54:26,2833,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Wille, Jeff",USA,43,254,312,01:17:23,06:21:52,03:55:48,11:54:46,2829,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Beck, Jason",USA,44,256,314,01:19:46,05:34:39,04:43:37,11:54:50,2829,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Engram, Joseph",USA,45,281,345,01:19:44,06:14:39,04:13:07,12:01:46,2745,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Medellin, David",USA,46,301,369,01:16:15,06:34:04,04:01:34,12:05:48,2697,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Miller, Michael",USA,47,310,382,01:18:19,06:36:46,03:49:41,12:06:57,2683,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Nierode, Micah",USA,48,319,392,01:13:15,06:14:37,04:25:01,12:10:40,2639,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Shenefelt, Von",USA,49,325,401,01:21:53,05:58:37,04:40:47,12:11:52,2624,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Dombrowski, Zeke",USA,50,327,404,01:55:02,05:39:37,04:22:44,12:12:12,2620,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Crass, Kevin",USA,51,333,412,01:22:51,06:08:28,04:24:07,12:13:03,2610,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Bieber, Michael",USA,52,334,415,00:47:48,05:46:06,05:26:07,12:13:56,2599,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Adams, Kurtis",USA,53,337,420,01:13:41,05:54:25,04:51:22,12:14:59,2587,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Doyle, Bill",USA,54,352,439,01:08:13,06:03:44,04:57:42,12:20:08,2525,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Stadler, Cody",USA,55,353,440,01:08:20,05:30:37,05:27:23,12:20:10,2525,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
"Wix, Adam",USA,56,365,456,01:21:31,06:16:10,04:24:23,12:23:10,2489,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,30-34
